# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.224, -9.987 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Dublin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Dublin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.22411", "lon": "-9.9872173", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-17 17:00,2019-01-17 17:00,0,0,0,6.137
2019-01-17 18:00,2019-01-17 18:00,0,0,0,6.009
2019-01-17 19:00,2019-01-17 19:00,0,0,0,5.720
2019-01-17 20:00,2019-01-17 20:00,0,0,0,5.320
2019-01-17 21:00,2019-01-17 21:00,0,0,0,4.878
2019-01-17 22:00,2019-01-17 22:00,0,0,0,4.527
2019-01-17 23:00,2019-01-17 23:00,0,0,0,4.348
2019-01-18 00:00,2019-01-18 00:00,0,0,0,4.335
2019-01-18 01:00,2019-01-18 01:00,0,0,0,4.520
2019-01-18 02:00,2019-01-18 02:00,0,0,0,4.964
2019-01-18 03:00,2019-01-18 03:00,0,0,0,5.477
2019-01-18 04:00,2019-01-18 04:00,0,0,0,5.996
2019-01-18 05:00,2019-01-18 05:00,0,0,0,6.458
2019-01-18 06:00,2019-01-18 06:00,0,0,0,7.024
2019-01-18 07:00,2019-01-18 07:00,0,0,0,7.496
2019-01-18 08:00,2019-01-18 08:00,0,0,0,7.839
2019-01-18 09:00,2019-01-18 09:00,0.005,0.002,0.013,8.126
2019-01-18 10:00,2019-01-18 10:00,0.035,0.006,0.046,8.495
2019-01-18 11:00,2019-01-18 11:00,0.067,0.012,0.075,8.744
2019-01-18 12:00,2019-01-18 12:00,0.069,0.011,0.079,8.812
2019-01-18 13:00,2019-01-18 13:00,0.051,0.006,0.064,8.774
2019-01-18 14:00,2019-01-18 14:00,0.025,0.003,0.038,8.682
2019-01-18 15:00,2019-01-18 15:00,0.007,0.001,0.016,8.617
2019-01-18 16:00,2019-01-18 16:00,0,0,0.001,8.573
2019-01-18 17:00,2019-01-18 17:00,0,0,0,8.645
2019-01-18 18:00,2019-01-18 18:00,0,0,0,8.757
2019-01-18 19:00,2019-01-18 19:00,0,0,0,8.839
2019-01-18 20:00,2019-01-18 20:00,0,0,0,8.815
2019-01-18 21:00,2019-01-18 21:00,0,0,0,8.779
2019-01-18 22:00,2019-01-18 22:00,0,0,0,8.710
2019-01-18 23:00,2019-01-18 23:00,0,0,0,8.668
2019-01-19 00:00,2019-01-19 00:00,0,0,0,8.659
2019-01-19 01:00,2019-01-19 01:00,0,0,0,8.645
2019-01-19 02:00,2019-01-19 02:00,0,0,0,8.576
2019-01-19 03:00,2019-01-19 03:00,0,0,0,8.529
2019-01-19 04:00,2019-01-19 04:00,0,0,0,8.488
2019-01-19 05:00,2019-01-19 05:00,0,0,0,8.438
2019-01-19 06:00,2019-01-19 06:00,0,0,0,8.415
2019-01-19 07:00,2019-01-19 07:00,0,0,0,8.352
2019-01-19 08:00,2019-01-19 08:00,0,0,0,8.385
2019-01-19 09:00,2019-01-19 09:00,0.003,0.001,0.010,8.525
2019-01-19 10:00,2019-01-19 10:00,0.013,0.001,0.024,8.650
2019-01-19 11:00,2019-01-19 11:00,0.023,0.002,0.036,8.748
2019-01-19 12:00,2019-01-19 12:00,0.027,0.002,0.041,8.773
2019-01-19 13:00,2019-01-19 13:00,0.021,0.001,0.034,8.719
2019-01-19 14:00,2019-01-19 14:00,0.014,0.001,0.026,8.586
2019-01-19 15:00,2019-01-19 15:00,0.003,0,0.011,8.435
2019-01-19 16:00,2019-01-19 16:00,0,0,0.001,8.307
2019-01-19 17:00,2019-01-19 17:00,0,0,0,8.226
2019-01-19 18:00,2019-01-19 18:00,0,0,0,8.264
2019-01-19 19:00,2019-01-19 19:00,0,0,0,8.264
2019-01-19 20:00,2019-01-19 20:00,0,0,0,8.297
2019-01-19 21:00,2019-01-19 21:00,0,0,0,8.378
2019-01-19 22:00,2019-01-19 22:00,0,0,0,8.382
2019-01-19 23:00,2019-01-19 23:00,0,0,0,8.329
2019-01-20 00:00,2019-01-20 00:00,0,0,0,8.280
2019-01-20 01:00,2019-01-20 01:00,0,0,0,8.140
2019-01-20 02:00,2019-01-20 02:00,0,0,0,7.953
2019-01-20 03:00,2019-01-20 03:00,0,0,0,7.742
2019-01-20 04:00,2019-01-20 04:00,0,0,0,7.593
2019-01-20 05:00,2019-01-20 05:00,0,0,0,7.491
2019-01-20 06:00,2019-01-20 06:00,0,0,0,7.429
2019-01-20 07:00,2019-01-20 07:00,0,0,0,7.467
2019-01-20 08:00,2019-01-20 08:00,0,0.001,0.001,7.432
2019-01-20 09:00,2019-01-20 09:00,0.045,0.029,0.034,7.454
2019-01-20 10:00,2019-01-20 10:00,0.117,0.063,0.076,7.535
2019-01-20 11:00,2019-01-20 11:00,0.138,0.063,0.098,7.559
2019-01-20 12:00,2019-01-20 12:00,0.196,0.108,0.115,7.608
2019-01-20 13:00,2019-01-20 13:00,0.268,0.190,0.109,7.649
2019-01-20 14:00,2019-01-20 14:00,0.242,0.184,0.087,7.549
2019-01-20 15:00,2019-01-20 15:00,0.104,0.071,0.054,7.188
2019-01-20 16:00,2019-01-20 16:00,0.007,0.009,0.008,6.615
2019-01-20 17:00,2019-01-20 17:00,0,0,0,6.419
2019-01-20 18:00,2019-01-20 18:00,0,0,0,6.472
2019-01-20 19:00,2019-01-20 19:00,0,0,0,6.587
2019-01-20 20:00,2019-01-20 20:00,0,0,0,6.667
2019-01-20 21:00,2019-01-20 21:00,0,0,0,6.738
2019-01-20 22:00,2019-01-20 22:00,0,0,0,6.750
2019-01-20 23:00,2019-01-20 23:00,0,0,0,6.791
2019-01-21 00:00,2019-01-21 00:00,0,0,0,6.920
2019-01-21 01:00,2019-01-21 01:00,0,0,0,7.082
2019-01-21 02:00,2019-01-21 02:00,0,0,0,7.235
2019-01-21 03:00,2019-01-21 03:00,0,0,0,7.302
2019-01-21 04:00,2019-01-21 04:00,0,0,0,7.358
2019-01-21 05:00,2019-01-21 05:00,0,0,0,7.422
2019-01-21 06:00,2019-01-21 06:00,0,0,0,7.509
2019-01-21 07:00,2019-01-21 07:00,0,0,0,7.590
2019-01-21 08:00,2019-01-21 08:00,0,0,0,7.608
2019-01-21 09:00,2019-01-21 09:00,0.001,0,0.008,7.607
2019-01-21 10:00,2019-01-21 10:00,0.008,0.001,0.018,7.569
2019-01-21 11:00,2019-01-21 11:00,0.013,0.001,0.024,7.492
2019-01-21 12:00,2019-01-21 12:00,0.012,0.001,0.023,7.421
2019-01-21 13:00,2019-01-21 13:00,0.012,0.001,0.024,7.196
2019-01-21 14:00,2019-01-21 14:00,0.043,0.005,0.054,6.624
2019-01-21 15:00,2019-01-21 15:00,0.052,0.018,0.053,6.072
2019-01-21 16:00,2019-01-21 16:00,0.001,0.002,0.006,5.936
2019-01-21 17:00,2019-01-21 17:00,0,0,0,6.019
2019-01-21 18:00,2019-01-21 18:00,0,0,0,6.292
2019-01-21 19:00,2019-01-21 19:00,0,0,0,6.570
2019-01-21 20:00,2019-01-21 20:00,0,0,0,6.633
2019-01-21 21:00,2019-01-21 21:00,0,0,0,6.371
2019-01-21 22:00,2019-01-21 22:00,0,0,0,5.928
2019-01-21 23:00,2019-01-21 23:00,0,0,0,5.525
2019-01-22 00:00,2019-01-22 00:00,0,0,0,5.122
2019-01-22 01:00,2019-01-22 01:00,0,0,0,5.027
2019-01-22 02:00,2019-01-22 02:00,0,0,0,5.104
2019-01-22 03:00,2019-01-22 03:00,0,0,0,5.144
2019-01-22 04:00,2019-01-22 04:00,0,0,0,5.187
2019-01-22 05:00,2019-01-22 05:00,0,0,0,5.247
2019-01-22 06:00,2019-01-22 06:00,0,0,0,5.335
2019-01-22 07:00,2019-01-22 07:00,0,0,0,5.449
2019-01-22 08:00,2019-01-22 08:00,0,0,0.001,5.553
2019-01-22 09:00,2019-01-22 09:00,0.011,0.003,0.019,5.728
2019-01-22 10:00,2019-01-22 10:00,0.042,0.008,0.051,6.011
2019-01-22 11:00,2019-01-22 11:00,0.083,0.018,0.085,6.254
2019-01-22 12:00,2019-01-22 12:00,0.112,0.029,0.105,6.395
2019-01-22 13:00,2019-01-22 13:00,0.099,0.024,0.095,6.487
2019-01-22 14:00,2019-01-22 14:00,0.086,0.024,0.082,6.563
2019-01-22 15:00,2019-01-22 15:00,0.035,0.010,0.042,6.550
2019-01-22 16:00,2019-01-22 16:00,0.001,0.001,0.006,6.483
2019-01-22 17:00,2019-01-22 17:00,0,0,0,6.497
2019-01-22 18:00,2019-01-22 18:00,0,0,0,6.545
2019-01-22 19:00,2019-01-22 19:00,0,0,0,6.626
2019-01-22 20:00,2019-01-22 20:00,0,0,0,6.706
2019-01-22 21:00,2019-01-22 21:00,0,0,0,6.695
2019-01-22 22:00,2019-01-22 22:00,0,0,0,6.632
2019-01-22 23:00,2019-01-22 23:00,0,0,0,6.517
2019-01-23 00:00,2019-01-23 00:00,0,0,0,6.505
2019-01-23 01:00,2019-01-23 01:00,0,0,0,6.470
2019-01-23 02:00,2019-01-23 02:00,0,0,0,6.437
2019-01-23 03:00,2019-01-23 03:00,0,0,0,6.508
2019-01-23 04:00,2019-01-23 04:00,0,0,0,6.583
2019-01-23 05:00,2019-01-23 05:00,0,0,0,6.579
2019-01-23 06:00,2019-01-23 06:00,0,0,0,6.485
2019-01-23 07:00,2019-01-23 07:00,0,0,0,6.399
2019-01-23 08:00,2019-01-23 08:00,0,0,0.001,6.408
2019-01-23 09:00,2019-01-23 09:00,0.014,0.004,0.023,6.622
2019-01-23 10:00,2019-01-23 10:00,0.041,0.006,0.051,6.927
2019-01-23 11:00,2019-01-23 11:00,0.057,0.007,0.069,7.202
2019-01-23 12:00,2019-01-23 12:00,0.053,0.005,0.066,7.301
2019-01-23 13:00,2019-01-23 13:00,0.042,0.004,0.055,7.334
2019-01-23 14:00,2019-01-23 14:00,0.028,0.003,0.041,7.318
2019-01-23 15:00,2019-01-23 15:00,0.010,0.001,0.021,7.272
2019-01-23 16:00,2019-01-23 16:00,0,0,0.002,7.115
2019-01-23 17:00,2019-01-23 17:00,0,0,0,7.138
2019-01-23 18:00,2019-01-23 18:00,0,0,0,7.312
2019-01-23 19:00,2019-01-23 19:00,0,0,0,7.485
2019-01-23 20:00,2019-01-23 20:00,0,0,0,7.639
2019-01-23 21:00,2019-01-23 21:00,0,0,0,7.841
2019-01-23 22:00,2019-01-23 22:00,0,0,0,8.089
2019-01-23 23:00,2019-01-23 23:00,0,0,0,8.319
2019-01-24 00:00,2019-01-24 00:00,0,0,0,8.457
2019-01-24 01:00,2019-01-24 01:00,0,0,0,8.536
2019-01-24 02:00,2019-01-24 02:00,0,0,0,8.570
2019-01-24 03:00,2019-01-24 03:00,0,0,0,8.571
2019-01-24 04:00,2019-01-24 04:00,0,0,0,8.679
2019-01-24 05:00,2019-01-24 05:00,0,0,0,8.810
2019-01-24 06:00,2019-01-24 06:00,0,0,0,9.005
2019-01-24 07:00,2019-01-24 07:00,0,0,0,9.303
2019-01-24 08:00,2019-01-24 08:00,0,0,0.001,9.694
2019-01-24 09:00,2019-01-24 09:00,0.008,0.002,0.017,10.074
2019-01-24 10:00,2019-01-24 10:00,0.033,0.005,0.046,10.291
2019-01-24 11:00,2019-01-24 11:00,0.059,0.008,0.071,10.441
2019-01-24 12:00,2019-01-24 12:00,0.046,0.005,0.060,10.532
2019-01-24 13:00,2019-01-24 13:00,0.063,0.009,0.075,10.605
2019-01-24 14:00,2019-01-24 14:00,0.079,0.018,0.082,10.665
2019-01-24 15:00,2019-01-24 15:00,0.026,0.005,0.037,10.609
2019-01-24 16:00,2019-01-24 16:00,0.001,0.001,0.007,10.523
2019-01-24 17:00,2019-01-24 17:00,0,0,0,10.478
2019-01-24 18:00,2019-01-24 18:00,0,0,0,10.459
2019-01-24 19:00,2019-01-24 19:00,0,0,0,10.459
2019-01-24 20:00,2019-01-24 20:00,0,0,0,10.465
2019-01-24 21:00,2019-01-24 21:00,0,0,0,10.445
2019-01-24 22:00,2019-01-24 22:00,0,0,0,10.408
2019-01-24 23:00,2019-01-24 23:00,0,0,0,10.441
2019-01-25 00:00,2019-01-25 00:00,0,0,0,10.419
2019-01-25 01:00,2019-01-25 01:00,0,0,0,10.403
2019-01-25 02:00,2019-01-25 02:00,0,0,0,10.406
2019-01-25 03:00,2019-01-25 03:00,0,0,0,10.283
2019-01-25 04:00,2019-01-25 04:00,0,0,0,10.153
2019-01-25 05:00,2019-01-25 05:00,0,0,0,10.103
2019-01-25 06:00,2019-01-25 06:00,0,0,0,10.026
2019-01-25 07:00,2019-01-25 07:00,0,0,0,9.980
2019-01-25 08:00,2019-01-25 08:00,0,0,0.001,9.970
2019-01-25 09:00,2019-01-25 09:00,0.003,0.001,0.011,9.964
2019-01-25 10:00,2019-01-25 10:00,0.014,0.001,0.025,9.951
2019-01-25 11:00,2019-01-25 11:00,0.022,0.001,0.035,9.940
2019-01-25 12:00,2019-01-25 12:00,0.039,0.003,0.053,9.944
2019-01-25 13:00,2019-01-25 13:00,0.053,0.005,0.067,9.970
2019-01-25 14:00,2019-01-25 14:00,0.033,0.003,0.047,9.972
2019-01-25 15:00,2019-01-25 15:00,0.012,0.001,0.023,9.960
2019-01-25 16:00,2019-01-25 16:00,0,0,0.004,9.989
2019-01-25 17:00,2019-01-25 17:00,0,0,0,10.039
2019-01-25 18:00,2019-01-25 18:00,0,0,0,10.072
2019-01-25 19:00,2019-01-25 19:00,0,0,0,10.112
2019-01-25 20:00,2019-01-25 20:00,0,0,0,10.172
2019-01-25 21:00,2019-01-25 21:00,0,0,0,10.214
2019-01-25 22:00,2019-01-25 22:00,0,0,0,10.188
2019-01-25 23:00,2019-01-25 23:00,0,0,0,10.019
2019-01-26 00:00,2019-01-26 00:00,0,0,0,9.899
2019-01-26 01:00,2019-01-26 01:00,0,0,0,9.874
2019-01-26 02:00,2019-01-26 02:00,0,0,0,9.906
2019-01-26 03:00,2019-01-26 03:00,0,0,0,10.071
2019-01-26 04:00,2019-01-26 04:00,0,0,0,10.236
2019-01-26 05:00,2019-01-26 05:00,0,0,0,10.344
2019-01-26 06:00,2019-01-26 06:00,0,0,0,10.468
2019-01-26 07:00,2019-01-26 07:00,0,0,0,10.436
2019-01-26 08:00,2019-01-26 08:00,0,0,0.002,9.981
2019-01-26 09:00,2019-01-26 09:00,0.069,0.040,0.049,9.318
2019-01-26 10:00,2019-01-26 10:00,0.137,0.068,0.093,9.124
2019-01-26 11:00,2019-01-26 11:00,0.090,0.020,0.092,9.087
2019-01-26 12:00,2019-01-26 12:00,0.048,0.005,0.061,9.065
2019-01-26 13:00,2019-01-26 13:00,0.048,0.005,0.061,9.168
2019-01-26 14:00,2019-01-26 14:00,0.052,0.008,0.063,9.243
2019-01-26 15:00,2019-01-26 15:00,0.025,0.004,0.036,9.120
2019-01-26 16:00,2019-01-26 16:00,0.001,0.001,0.006,8.686
2019-01-26 17:00,2019-01-26 17:00,0,0,0,8.034
2019-01-26 18:00,2019-01-26 18:00,0,0,0,7.311
2019-01-26 19:00,2019-01-26 19:00,0,0,0,6.910
2019-01-26 20:00,2019-01-26 20:00,0,0,0,6.767
2019-01-26 21:00,2019-01-26 21:00,0,0,0,6.516
2019-01-26 22:00,2019-01-26 22:00,0,0,0,6.256
2019-01-26 23:00,2019-01-26 23:00,0,0,0,6.082
2019-01-27 00:00,2019-01-27 00:00,0,0,0,5.985
2019-01-27 01:00,2019-01-27 01:00,0,0,0,6.021
2019-01-27 02:00,2019-01-27 02:00,0,0,0,6.044
2019-01-27 03:00,2019-01-27 03:00,0,0,0,5.965
2019-01-27 04:00,2019-01-27 04:00,0,0,0,5.938
2019-01-27 05:00,2019-01-27 05:00,0,0,0,5.936
2019-01-27 06:00,2019-01-27 06:00,0,0,0,5.947
2019-01-27 07:00,2019-01-27 07:00,0,0,0,6.073
2019-01-27 08:00,2019-01-27 08:00,0,0.001,0.003,6.186
2019-01-27 09:00,2019-01-27 09:00,0.021,0.005,0.029,6.352
2019-01-27 10:00,2019-01-27 10:00,0.033,0.004,0.045,6.493
2019-01-27 11:00,2019-01-27 11:00,0.057,0.007,0.069,6.643
2019-01-27 12:00,2019-01-27 12:00,0.072,0.009,0.082,6.760
2019-01-27 13:00,2019-01-27 13:00,0.066,0.009,0.077,6.654
2019-01-27 14:00,2019-01-27 14:00,0.055,0.008,0.065,6.366
2019-01-27 15:00,2019-01-27 15:00,0.037,0.008,0.046,5.992
2019-01-27 16:00,2019-01-27 16:00,0.004,0.002,0.010,5.459
2019-01-27 17:00,2019-01-27 17:00,0,0,0,5.114
2019-01-27 18:00,2019-01-27 18:00,0,0,0,4.902
2019-01-27 19:00,2019-01-27 19:00,0,0,0,4.745
2019-01-27 20:00,2019-01-27 20:00,0,0,0,4.720
2019-01-27 21:00,2019-01-27 21:00,0,0,0,4.840
2019-01-27 22:00,2019-01-27 22:00,0,0,0,5.239
2019-01-27 23:00,2019-01-27 23:00,0,0,0,5.723
2019-01-28 00:00,2019-01-28 00:00,0,0,0,5.988
2019-01-28 01:00,2019-01-28 01:00,0,0,0,6.133
2019-01-28 02:00,2019-01-28 02:00,0,0,0,6.221
2019-01-28 03:00,2019-01-28 03:00,0,0,0,6.205
2019-01-28 04:00,2019-01-28 04:00,0,0,0,6.206
2019-01-28 05:00,2019-01-28 05:00,0,0,0,6.259
2019-01-28 06:00,2019-01-28 06:00,0,0,0,6.392
2019-01-28 07:00,2019-01-28 07:00,0,0,0,6.592
2019-01-28 08:00,2019-01-28 08:00,0,0.001,0.004,6.814
2019-01-28 09:00,2019-01-28 09:00,0.038,0.016,0.039,7.139
2019-01-28 10:00,2019-01-28 10:00,0.118,0.054,0.086,7.478
2019-01-28 11:00,2019-01-28 11:00,0.253,0.163,0.120,7.751
2019-01-28 12:00,2019-01-28 12:00,0.273,0.176,0.129,7.903
2019-01-28 13:00,2019-01-28 13:00,0.287,0.197,0.124,7.983
2019-01-28 14:00,2019-01-28 14:00,0.156,0.079,0.101,7.842
2019-01-28 15:00,2019-01-28 15:00,0.081,0.038,0.064,7.549
2019-01-28 16:00,2019-01-28 16:00,0.006,0.004,0.012,7.188
2019-01-28 17:00,2019-01-28 17:00,0,0,0,6.953
2019-01-28 18:00,2019-01-28 18:00,0,0,0,6.797
2019-01-28 19:00,2019-01-28 19:00,0,0,0,6.698
2019-01-28 20:00,2019-01-28 20:00,0,0,0,6.642
2019-01-28 21:00,2019-01-28 21:00,0,0,0,6.590
2019-01-28 22:00,2019-01-28 22:00,0,0,0,6.488
2019-01-28 23:00,2019-01-28 23:00,0,0,0,6.379
2019-01-29 00:00,2019-01-29 00:00,0,0,0,6.222
2019-01-29 01:00,2019-01-29 01:00,0,0,0,6.021
2019-01-29 02:00,2019-01-29 02:00,0,0,0,5.860
2019-01-29 03:00,2019-01-29 03:00,0,0,0,5.767
2019-01-29 04:00,2019-01-29 04:00,0,0,0,5.790
2019-01-29 05:00,2019-01-29 05:00,0,0,0,5.737
2019-01-29 06:00,2019-01-29 06:00,0,0,0,5.536
2019-01-29 07:00,2019-01-29 07:00,0,0,0,5.303
2019-01-29 08:00,2019-01-29 08:00,0,0.001,0.003,5.216
2019-01-29 09:00,2019-01-29 09:00,0.024,0.006,0.032,5.233
2019-01-29 10:00,2019-01-29 10:00,0.065,0.014,0.070,5.204
2019-01-29 11:00,2019-01-29 11:00,0.101,0.023,0.099,5.254
2019-01-29 12:00,2019-01-29 12:00,0.132,0.034,0.119,5.337
2019-01-29 13:00,2019-01-29 13:00,0.097,0.019,0.098,5.350
2019-01-29 14:00,2019-01-29 14:00,0.075,0.015,0.080,5.286
2019-01-29 15:00,2019-01-29 15:00,0.038,0.008,0.047,5.191
2019-01-29 16:00,2019-01-29 16:00,0.004,0.002,0.011,5.088
2019-01-29 17:00,2019-01-29 17:00,0,0,0,5.074
2019-01-29 18:00,2019-01-29 18:00,0,0,0,5.108
2019-01-29 19:00,2019-01-29 19:00,0,0,0,5.110
2019-01-29 20:00,2019-01-29 20:00,0,0,0,5.115
2019-01-29 21:00,2019-01-29 21:00,0,0,0,5.077
2019-01-29 22:00,2019-01-29 22:00,0,0,0,4.950
2019-01-29 23:00,2019-01-29 23:00,0,0,0,4.824
2019-01-30 00:00,2019-01-30 00:00,0,0,0,4.787
2019-01-30 01:00,2019-01-30 01:00,0,0,0,4.787
2019-01-30 02:00,2019-01-30 02:00,0,0,0,4.832
2019-01-30 03:00,2019-01-30 03:00,0,0,0,5.060
2019-01-30 04:00,2019-01-30 04:00,0,0,0,5.387
2019-01-30 05:00,2019-01-30 05:00,0,0,0,5.409
2019-01-30 06:00,2019-01-30 06:00,0,0,0,5.104
2019-01-30 07:00,2019-01-30 07:00,0,0,0,4.770
2019-01-30 08:00,2019-01-30 08:00,0.002,0.004,0.006,4.544
2019-01-30 09:00,2019-01-30 09:00,0.054,0.027,0.045,4.742
2019-01-30 10:00,2019-01-30 10:00,0.127,0.061,0.087,5.095
2019-01-30 11:00,2019-01-30 11:00,0.274,0.187,0.116,5.308
2019-01-30 12:00,2019-01-30 12:00,0.423,0.360,0.108,5.388
2019-01-30 13:00,2019-01-30 13:00,0.425,0.370,0.100,5.362
2019-01-30 14:00,2019-01-30 14:00,0.336,0.280,0.089,5.252
2019-01-30 15:00,2019-01-30 15:00,0.212,0.172,0.064,5.159
2019-01-30 16:00,2019-01-30 16:00,0.046,0.042,0.021,4.853
2019-01-30 17:00,2019-01-30 17:00,0,0,0,4.939
2019-01-30 18:00,2019-01-30 18:00,0,0,0,4.936
2019-01-30 19:00,2019-01-30 19:00,0,0,0,4.701
2019-01-30 20:00,2019-01-30 20:00,0,0,0,4.564
2019-01-30 21:00,2019-01-30 21:00,0,0,0,4.546
2019-01-30 22:00,2019-01-30 22:00,0,0,0,4.572
2019-01-30 23:00,2019-01-30 23:00,0,0,0,4.506
2019-01-31 00:00,2019-01-31 00:00,0,0,0,4.340
2019-01-31 01:00,2019-01-31 01:00,0,0,0,4.077
2019-01-31 02:00,2019-01-31 02:00,0,0,0,3.878
2019-01-31 03:00,2019-01-31 03:00,0,0,0,3.604
2019-01-31 04:00,2019-01-31 04:00,0,0,0,3.406
2019-01-31 05:00,2019-01-31 05:00,0,0,0,3.341
2019-01-31 06:00,2019-01-31 06:00,0,0,0,3.409
2019-01-31 07:00,2019-01-31 07:00,0,0,0,3.467
2019-01-31 08:00,2019-01-31 08:00,0,0,0.002,3.557
2019-01-31 09:00,2019-01-31 09:00,0.008,0.001,0.018,3.608
2019-01-31 10:00,2019-01-31 10:00,0.025,0.002,0.038,3.721
2019-01-31 11:00,2019-01-31 11:00,0.046,0.004,0.059,3.848
2019-01-31 12:00,2019-01-31 12:00,0.065,0.006,0.077,4.073
2019-01-31 13:00,2019-01-31 13:00,0.067,0.007,0.079,4.225
2019-01-31 14:00,2019-01-31 14:00,0.042,0.004,0.055,4.230
2019-01-31 15:00,2019-01-31 15:00,0.017,0.002,0.029,4.132
2019-01-31 16:00,2019-01-31 16:00,0.001,0,0.007,3.924
2019-01-31 17:00,2019-01-31 17:00,0,0,0,3.845
2019-01-31 18:00,2019-01-31 18:00,0,0,0,3.853
2019-01-31 19:00,2019-01-31 19:00,0,0,0,3.899
2019-01-31 20:00,2019-01-31 20:00,0,0,0,4.013
2019-01-31 21:00,2019-01-31 21:00,0,0,0,4.048
2019-01-31 22:00,2019-01-31 22:00,0,0,0,4.040
2019-01-31 23:00,2019-01-31 23:00,0,0,0,4.082
2019-02-01 00:00,2019-02-01 00:00,0,0,0,4.038
2019-02-01 01:00,2019-02-01 01:00,0,0,0,3.958
2019-02-01 02:00,2019-02-01 02:00,0,0,0,3.825
2019-02-01 03:00,2019-02-01 03:00,0,0,0,3.681
2019-02-01 04:00,2019-02-01 04:00,0,0,0,3.590
2019-02-01 05:00,2019-02-01 05:00,0,0,0,3.554
2019-02-01 06:00,2019-02-01 06:00,0,0,0,3.548
2019-02-01 07:00,2019-02-01 07:00,0,0,0,3.581
2019-02-01 08:00,2019-02-01 08:00,0.022,0.025,0.010,3.779
2019-02-01 09:00,2019-02-01 09:00,0.231,0.203,0.053,4.567
2019-02-01 10:00,2019-02-01 10:00,0.354,0.308,0.083,5.298
2019-02-01 11:00,2019-02-01 11:00,0.353,0.275,0.115,5.703
2019-02-01 12:00,2019-02-01 12:00,0.236,0.127,0.135,5.849
2019-02-01 13:00,2019-02-01 13:00,0.158,0.060,0.121,5.844
2019-02-01 14:00,2019-02-01 14:00,0.133,0.052,0.103,5.803
2019-02-01 15:00,2019-02-01 15:00,0.077,0.031,0.066,5.689
2019-02-01 16:00,2019-02-01 16:00,0.014,0.007,0.019,5.383
2019-02-01 17:00,2019-02-01 17:00,0,0,0,5.122
2019-02-01 18:00,2019-02-01 18:00,0,0,0,5.082
2019-02-01 19:00,2019-02-01 19:00,0,0,0,5.100
2019-02-01 20:00,2019-02-01 20:00,0,0,0,5.205
2019-02-01 21:00,2019-02-01 21:00,0,0,0,5.145
2019-02-01 22:00,2019-02-01 22:00,0,0,0,4.908
2019-02-01 23:00,2019-02-01 23:00,0,0,0,4.785
2019-02-02 00:00,2019-02-02 00:00,0,0,0,4.684
2019-02-02 01:00,2019-02-02 01:00,0,0,0,4.541
2019-02-02 02:00,2019-02-02 02:00,0,0,0,4.405
2019-02-02 03:00,2019-02-02 03:00,0,0,0,4.356
2019-02-02 04:00,2019-02-02 04:00,0,0,0,4.354
2019-02-02 05:00,2019-02-02 05:00,0,0,0,4.472
2019-02-02 06:00,2019-02-02 06:00,0,0,0,4.566
2019-02-02 07:00,2019-02-02 07:00,0,0,0,4.648
2019-02-02 08:00,2019-02-02 08:00,0.007,0.008,0.009,4.776
2019-02-02 09:00,2019-02-02 09:00,0.117,0.078,0.060,5.202
2019-02-02 10:00,2019-02-02 10:00,0.216,0.142,0.100,5.732
2019-02-02 11:00,2019-02-02 11:00,0.281,0.186,0.126,6.122
2019-02-02 12:00,2019-02-02 12:00,0.270,0.162,0.138,6.241
2019-02-02 13:00,2019-02-02 13:00,0.242,0.137,0.133,6.308
2019-02-02 14:00,2019-02-02 14:00,0.195,0.108,0.112,6.251
2019-02-02 15:00,2019-02-02 15:00,0.116,0.063,0.075,5.950
2019-02-02 16:00,2019-02-02 16:00,0.026,0.016,0.025,5.426
2019-02-02 17:00,2019-02-02 17:00,0,0,0,4.922
2019-02-02 18:00,2019-02-02 18:00,0,0,0,4.693
2019-02-02 19:00,2019-02-02 19:00,0,0,0,4.720
2019-02-02 20:00,2019-02-02 20:00,0,0,0,4.826
2019-02-02 21:00,2019-02-02 21:00,0,0,0,4.947
2019-02-02 22:00,2019-02-02 22:00,0,0,0,5.067
2019-02-02 23:00,2019-02-02 23:00,0,0,0,5.252
2019-02-03 00:00,2019-02-03 00:00,0,0,0,5.499
2019-02-03 01:00,2019-02-03 01:00,0,0,0,5.754
2019-02-03 02:00,2019-02-03 02:00,0,0,0,6.085
2019-02-03 03:00,2019-02-03 03:00,0,0,0,6.526
2019-02-03 04:00,2019-02-03 04:00,0,0,0,7.146
2019-02-03 05:00,2019-02-03 05:00,0,0,0,7.881
2019-02-03 06:00,2019-02-03 06:00,0,0,0,8.348
2019-02-03 07:00,2019-02-03 07:00,0,0,0,8.228
